id,symbol,timeframe,setup_type,bias,state,market_regime,volatility_regime,result,close_reason,timestamp,entry_touched_at,closed_at,r_multiple,allocated_r,pnl_pct,max_profit_pct,max_drawdown_pct,entry_price,stop_loss,target_price_1,target_price_2,engine_tag,entry_type,strategy_version,flow_alignment,structure_strength,clarity_confidence,trend_alignment,trap_risk,conflict_score,scenario_label,scenario_score,decision_signal,decision_market_regime,decision_volatility_regime,volume_z_15m,oi_delta_z_15m,taker_buy_sell_ratio_delta_15m,funding_level_15m,long_short_ratio_delta_15m,market_pressure_4h,mae_r,mfe_r,entry_efficiency,history_log_count,history_events,update_count,log_min_r,log_max_r,first_update_r,last_update_r,first_update_taker_ratio,last_update_taker_ratio,first_update_long_short_ratio,last_update_long_short_ratio,first_update_funding,last_update_funding,close_log_reason
32,PENGUUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,win,Breakeven SL,2026-04-26T11:59:56.015703+00:00,2026-04-26T11:59:56.015703+00:00,2026-04-27T01:35:13.732951+00:00,0.49500003,0.63483754,2.0132765,4.86368837,-3.89820576,0.00895925,0.008594857142857144,0.009319998928571428,0.009688035714285713,v2_balanced,Continuation Pullback,v2_balanced,1.0,1.0,0.9225,0.9,0.2105,0.1,mixed_context,0.8853,Breakout Watch,,High,-0.809312533522237,0.0,0.16296657839835488,-8.84e-05,0.1331334094956208,0.8039359207390724,0.9584,1.1958,0.5551,21,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,close",19,,,,,1.0756,1.6253,1.6816840976133012,1.7262813522355507,-8.582e-05,7.58e-06,Breakeven SL
39,AAVEUSDT,4h,Continuation,Bullish,Long Build-up,Balanced,Low,win,Breakeven SL,2026-04-26T19:59:57.469329+00:00,2026-04-26T19:59:57.469329+00:00,2026-04-27T03:37:17.453504+00:00,0.55999993,0.67967191,1.335314,3.53950784,-0.77420833,96.90020949,94.58963408785714,99.4880539404,101.52136029428571,v2_balanced,Continuation Pullback,v2_balanced,0.8489,1.0,0.8972,0.9,0.2475,0.1,mixed_context,0.6389,Breakout Watch,,Low,-0.8131487288500167,0.3216198949419554,0.18264103438670098,6.255e-05,-0.025208006856821945,0.3615636011406952,0.3247,1.4844,0.8205,9,"update,update,update,update,update,update,update,tp1_hit,close",7,,,,,0.6968,0.8471,1.0946795140343526,1.0828993959591753,0.0001,6.911e-05,Breakeven SL
31,1000PEPEUSDT,4h,Continuation,Bullish,Long Build-up,Balanced,High,win,Breakeven SL,2026-04-26T11:59:55.682080+00:00,2026-04-26T11:59:55.682080+00:00,2026-04-27T03:42:22.393565+00:00,0.495,0.6348375,1.0394405,2.22837046,-1.89626367,0.00393247,0.0038498928571428577,0.004014221371428572,0.004097624285714286,v2_balanced,Continuation Pullback,v2_balanced,1.0,1.0,0.9046,0.72,0.2268,0.0,mixed_context,0.8614,Breakout Watch,,High,-1.1034452120882374,-0.27763629305022053,-0.4377289138520337,0.0001,0.17056515294290853,0.8161978723695781,0.903,1.0612,0.5403,25,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,close",23,,,,,0.3131,0.6825,2.1240237425804436,2.2144005143040824,0.0001,5.59e-05,Breakeven SL
45,VIRTUALUSDT,1h,Continuation,Bullish,Long Build-up,Balanced,Medium,win,Continuation Trail Stop,2026-04-27T00:59:34.542634+00:00,2026-04-27T00:59:34.542634+00:00,2026-04-27T05:08:52.488184+00:00,0.90118537,1.16072675,1.26230116,2.48783878,0.0,0.7195,0.7094218771428572,0.7307874976,0.7396562457142857,v2_balanced,Continuation Pullback,v2_balanced,0.8041,1.0,0.8737,0.72,0.1809,0.1,range_context,0.3096,Breakout Watch,,Medium,2.3262185384753047,0.44825923582498806,0.9123259904636003,-2.177e-05,-0.1086926759134561,0.10817093781520179,0.0,1.7761,1.0,15,"update,update,update,tp1_hit,update,update,update,update,update,update,update,update,update,update,close",13,,,,,1.1746,0.4586,0.7316017316017316,0.7953321364452423,-2.177e-05,-2.177e-05,Continuation Trail Stop
51,GENIUSUSDT,15m,Continuation,Bullish,Long Build-up,Ranging,Medium,loss,Invalidation,2026-04-27T04:58:39.847155+00:00,2026-04-27T04:58:39.847155+00:00,2026-04-27T05:29:12.826355+00:00,-1.0,-0.5757,-0.63449337,0.5551817,-0.89165545,0.5944,0.5906285714285715,0.5984354285714286,0.6019428571428571,v2_balanced,Continuation Pullback,v2_balanced,0.7552,0.85,0.802,0.72,0.2139,0.2,weak_propulsion,0.65,Breakout Watch,,Medium,1.4072196682336193,0.4295333162933705,-0.2517306302065402,0.0002061,0.0024469401254440526,-0.28774915398265,1.4053,0.875,0.3837,7,"update,update,update,update,update,update,close",6,,,,,1.7497,0.6703,0.7433751743375174,0.7397355601948504,0.0002061,0.0002061,Invalidation
44,FARTCOINUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-26T23:59:37.848919+00:00,2026-04-26T23:59:37.848919+00:00,2026-04-27T08:01:53.826369+00:00,-1.0,-1.2825,-2.94818889,2.16242191,-3.02739068,0.2081,0.20196481892857143,0.2141738292607143,0.22037036214285716,v2_balanced,Continuation Pullback,v2_balanced,0.9684,1.0,0.8903,0.72,0.2193,0.1,mixed_context,0.7796,Breakout Watch,,High,-0.5784957968788624,0.5025735324712616,-0.6392618816064338,5e-05,-0.003763709291561723,0.6630816774632404,1.0269,0.7335,0.4167,9,"update,update,update,update,update,update,update,update,close",8,,,,,1.8028,1.9502,1.002002002002002,1.021018593371059,5e-05,5e-05,Invalidation
47,1000PEPEUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-27T03:57:34.172163+00:00,2026-04-27T03:57:34.172163+00:00,2026-04-27T08:01:53.826369+00:00,-1.0,-1.2825,-2.27721377,0.0,-4.76428286,0.0040048,0.003913602142857143,0.004095085878571428,0.004187195714285714,v2_balanced,Continuation Pullback,v2_balanced,0.9955,1.0,0.9263,0.9,0.1829,0.1,mixed_context,0.8974,Breakout Watch,,High,-0.5590161368826306,-0.6082933072728988,0.1987581716930656,5.59e-05,-0.006753408883932943,0.829668475976292,2.0922,0.0,0.0,2,"update,close",1,,,,,2.1283,2.1283,2.46860908775581,2.46860908775581,5.59e-05,5.59e-05,Invalidation
48,AAVEUSDT,4h,Continuation,Bullish,Long Build-up,Trending,Low,loss,Invalidation,2026-04-27T03:57:34.172163+00:00,2026-04-27T03:57:34.172163+00:00,2026-04-27T08:01:53.826369+00:00,-1.0,-1.215,-2.45504295,0.0,-3.85079429,99.46,97.01821428571428,102.1948,104.34357142857142,v2_balanced,Continuation Pullback,v2_balanced,0.9633,1.0,0.9297,0.9,0.1945,0.0,climax_event,1.0,Breakout Watch,,Low,-0.6669711898015522,-0.12493610537666337,0.13862701764467902,6.911e-05,-0.007246293929827979,0.5016876528331877,1.5685,0.0,0.0,2,"update,close",1,,,,,1.3368,1.3368,1.137208805300278,1.137208805300278,6.911e-05,6.911e-05,Invalidation
49,SPKUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-27T03:57:34.172163+00:00,2026-04-27T03:57:34.172163+00:00,2026-04-27T08:32:25.846983+00:00,-1.0,-1.2411,-7.93858599,0.0,-8.54414042,0.03874,0.03566459178571428,0.04178465413214286,0.04489081642857143,v2_balanced,Continuation Pullback,v2_balanced,0.8615,0.85,0.8511,0.72,0.1874,0.1,climax_event,1.0,Breakout Watch,,High,5.083656658133745,1.364410154147069,0.4062122897743802,-0.0010454,-0.024374993231120884,0.16792663325711935,1.0763,0.0,0.0,3,"update,update,close",2,,,,,1.1536,0.5548,0.9342359767891683,0.9334880123743233,-0.0010454,-0.0010454,Invalidation
50,MONUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-27T03:57:34.172163+00:00,2026-04-27T03:57:34.172163+00:00,2026-04-27T11:10:10.787194+00:00,-1.0,-1.2569,-3.69866835,0.0,-4.09535452,0.03272,0.031509795714285714,0.03391810224285714,0.03514040857142857,v2_balanced,Continuation Pullback,v2_balanced,0.9206,0.85,0.8627,0.72,0.1848,0.1,mixed_context,0.5502,Breakout Watch,,High,0.5515634769756188,0.22537718274876167,0.25055468338042436,5e-05,-0.03130430593414346,0.27019177692784824,1.1073,0.0,0.0,8,"update,update,update,update,update,update,update,close",7,,,,,0.9837,0.8458,0.6331863465621428,0.6460905349794238,5e-05,5e-05,Invalidation
52,AXSUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,Medium,win,Continuation Trail Stop,2026-04-27T14:08:27.725349+00:00,2026-04-27T14:08:27.725349+00:00,2026-04-27T14:39:01.824723+00:00,1.09548552,1.46433549,1.46301182,2.19546742,0.0,1.412,1.393142857142857,1.4321771428571428,1.4497142857142857,v2_balanced,Continuation Pullback,v2_balanced,0.9753,0.85,0.8622,0.72,0.223,0.1,mixed_context,0.6051,Breakout Watch,,Medium,2.8111595786029335,0.4313184821367461,0.2569117752012493,-1.27e-06,-0.011735930654582005,0.326850278984584,0.0,1.6439,1.0,7,"update,update,update,update,update,tp1_hit,close",5,,,,,2.1049,1.251,1.2578460149017838,1.2655188038060716,-1.27e-06,-1.27e-06,Continuation Trail Stop
53,APEUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Target 2,2026-04-28T04:00:31.043902+00:00,2026-04-28T04:00:31.043902+00:00,2026-04-28T04:41:16.652168+00:00,1.49499984,0.62939493,1.83665472,2.77970813,0.0,0.1439,0.14213214285714285,0.1456501785714286,0.1474357142857143,v2_balanced,Continuation Pullback,v2_balanced,0.6328,0.85,0.8243,0.72,0.1781,0.0,weak_propulsion,0.75,Breakout Watch,,High,-0.6744907594765805,1.5631968696460496,0.5590789318033833,-0.00013065,0.006299343562978177,0.2613758846592708,0.0,2.2626,1.0,8,"update,update,tp1_hit,update,update,update,update,close",6,,,,,1.6491,1.1924,1.592016588906169,1.577319587628866,-0.00013065,-0.00013065,Target 2
54,SIRENUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Breakeven SL,2026-04-28T06:38:22.184048+00:00,2026-04-28T06:38:22.184048+00:00,2026-04-28T09:57:09.555167+00:00,0.49500004,0.31011752,1.024002,2.83180778,-0.72940503,0.6992,0.6847357142857143,0.7135196428571429,0.7281285714285715,v2_balanced,Continuation Pullback,v2_balanced,0.8956,0.85,0.8757,0.72,0.1727,0.0,weak_propulsion,0.55,Breakout Watch,,High,1.0697451448621331,0.7191558715138843,0.07578643038178211,-0.00113438,0.018103439358458595,-0.20252158733565198,0.3526,1.3689,0.7952,40,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",38,,,,,0.9177,0.3883,1.2075055187637969,1.2143489813994686,-0.00113438,-0.00113438,Breakeven SL
56,ORCAUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,Medium,win,Breakeven SL,2026-04-28T08:55:56.588794+00:00,2026-04-28T08:55:56.588794+00:00,2026-04-28T10:07:21.352566+00:00,0.53499995,0.70705593,1.372016,2.96774194,-0.70967742,1.55,1.51025,1.5925325,1.6295,v2_balanced,Continuation Pullback,v2_balanced,0.9053,0.85,0.877,0.72,0.174,0.0,efficient_build,0.4794,Breakout Watch,,Medium,1.3733089027114358,0.5546980802269165,0.24833231268688494,-0.0007173,0.0027280643038077035,0.890717384463955,0.2767,1.1572,0.807,16,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,close",14,,,,,1.2426,1.4484,1.1987686895338612,1.2217285047767164,-0.0007173,-0.0007173,Breakeven SL
57,币安人生USDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Breakeven SL,2026-04-28T09:06:09.796689+00:00,2026-04-28T09:06:09.796689+00:00,2026-04-28T10:48:03.449050+00:00,0.4950001,0.27289356,0.639175,1.51933702,-0.15166288,0.36924,0.36447214285714286,0.3739601785714286,0.3787757142857143,v2_balanced,Continuation Pullback,v2_balanced,0.7596,0.85,0.8204,0.72,0.1913,0.15,weak_propulsion,0.65,Breakout Watch,,High,1.534903432391972,1.0804472528533882,-0.6992322929815307,0.00018083,-0.0006936351509164718,-0.3603861032506503,0.1175,1.1766,0.9092,21,"update,update,update,tp1_hit,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",19,,,,,1.2539,0.4356,0.575795776867318,0.5661707126076743,0.00018083,0.00018083,Breakeven SL
17,ALGOUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-25T07:55:37.778942+00:00,2026-04-25T07:55:37.778942+00:00,2026-04-28T11:22:33.862270+00:00,-1.0,-1.2825,-2.83446712,3.9039039,-2.7027027,0.11655,0.11324642857142857,0.12230803571428572,0.12690714285714289,v2_balanced,Continuation Pullback,v2_balanced,0.9147,1.0,0.8896,0.72,0.187,0.1,mixed_context,0.7363,Breakout Watch,,High,-0.06812052676824042,-0.33538338398113443,-1.1234359293274763,0.0001,0.01657733929900307,0.594345637782433,0.9535,1.3773,0.5909,149,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",148,,,,,2.7313,1.0,0.7476406850751485,1.0,0.0001,0.0001,Invalidation
55,1000LUNCUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-28T07:59:54.023104+00:00,2026-04-28T07:59:54.023104+00:00,2026-04-28T12:02:56.190079+00:00,-1.0,-1.2529,-7.74818402,0.0,-7.89511806,0.06903,0.06368142857142857,0.0743250857142857,0.07972714285714284,v2_balanced,Continuation Pullback,v2_balanced,0.8829,0.85,0.8935,0.9,0.1712,0.1,mixed_context,0.7211,Breakout Watch,,High,-0.31565050849661647,-0.5357433767185455,0.06920530499637104,-0.0001731,-0.06045280918680479,0.5646040579648409,1.019,0.0,0.0,2,"update,close",1,,,,,0.9297,0.9297,1.23563603845294,1.23563603845294,-0.00010165,-0.00010165,Invalidation
59,BZUSDT,4h,Continuation,Bullish,Long Build-up,Balanced,Low,loss,Invalidation,2026-04-28T11:57:51.316590+00:00,2026-04-28T11:57:51.316590+00:00,2026-04-28T16:49:06.187299+00:00,-1.0,-0.574,-1.76161908,0.0,-1.82042287,105.47,103.61202035321428,107.55093720440001,109.18595929357144,v2_balanced,Continuation Pullback,v2_balanced,0.7948,1.0,0.8986,0.9,0.2046,0.1,weak_propulsion,0.65,Breakout Watch,,Low,-1.0189469847036845,0.2819621443625414,0.18549353752337672,-0.00021268,-0.2931620609043021,0.22506086204643497,1.0334,0.0,0.0,3,"update,update,close",2,,,,,0.4895,0.9918,0.31250820317626987,0.3142331449599159,-0.00021268,-0.00021268,Invalidation
60,CRVUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Breakeven SL,2026-04-28T13:29:32.842533+00:00,2026-04-28T13:29:32.842533+00:00,2026-04-28T17:19:38.986505+00:00,0.49500024,0.2089891,0.490639,1.3215859,-0.88105727,0.227,0.22475,0.2292275,0.2315,v2_balanced,Continuation Pullback,v2_balanced,0.6333,0.85,0.8408,0.9,0.1827,0.15,weak_propulsion,0.75,Breakout Watch,,High,0.6047359757052949,1.652798522453172,-0.20955191890852193,0.0001,-0.010571758418562921,0.13362890611388575,0.8889,1.3333,0.6,47,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",45,,,,,4.1871,4.3889,1.0512820512820513,1.0712510356255178,0.0001,0.0001,Breakeven SL
62,KATUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,loss,Invalidation,2026-04-28T19:11:40.551423+00:00,2026-04-28T19:11:40.551423+00:00,2026-04-28T20:12:52.467473+00:00,-1.0,-0.5546,-1.02172312,0.60137457,-1.03092784,0.01164,0.011521071428571429,0.011757739285714284,0.01187785714285714,v2_balanced,Continuation Pullback,v2_balanced,0.7653,0.85,0.8094,0.72,0.1997,0.2,weak_propulsion,0.65,Breakout Watch,,High,2.7540788984169096,1.205408174270339,-0.023843325735685872,-0.0001657,-0.01284342837034727,0.826987556497169,1.009,0.5886,0.3684,13,"update,update,update,update,update,update,update,update,update,update,update,update,close",12,,,,,1.7499,1.1114,1.0781379883624274,1.106593638087213,-0.0001657,-0.0001657,Invalidation
61,PRLUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Target 2,2026-04-28T18:20:45.562519+00:00,2026-04-28T18:20:45.562519+00:00,2026-04-28T22:45:38.046577+00:00,1.49499989,0.66990945,3.35151263,4.78905359,-1.31128848,0.3508,0.3429357142857143,0.35858564285714284,0.3665285714285714,v2_balanced,Continuation Pullback,v2_balanced,0.6769,0.85,0.816,0.72,0.177,0.1,weak_propulsion,0.65,Breakout Watch,,High,0.0,1.4982652037680861,0.1307382462368881,-0.0050824,0.031717572072197775,-0.8318016054688584,0.5849,2.1362,0.785,53,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",51,,,,,1.4642,1.1212,1.3304591004427873,1.352941176470588,-0.0050824,-0.0050824,Target 2
63,OPENUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Breakeven SL,2026-04-28T23:26:20.649056+00:00,2026-04-28T23:26:20.649056+00:00,2026-04-28T23:36:35.422146+00:00,0.49499988,0.59315835,0.4946755,1.22324159,0.0,0.2616,0.2589857142857143,0.2641881428571428,0.26682857142857136,v2_balanced,Continuation Pullback,v2_balanced,0.8241,0.85,0.8383,0.72,0.2059,0.1,mixed_context,0.4225,Breakout Watch,,High,1.2570784513293396,2.104890292288251,0.726436288654269,1.361e-05,-0.011008492629422661,0.6146898827107041,0.0,1.224,1.0,4,"update,update,tp1_hit,close",2,,,,,1.3087,0.5202,1.2983222247759136,1.28675966155957,1.361e-05,1.361e-05,Breakeven SL
66,DOGEUSDT,15m,Continuation,Bullish,Long Build-up,Ranging,High,win,Breakeven SL,2026-04-29T00:27:29.677948+00:00,2026-04-29T00:27:29.677948+00:00,2026-04-29T01:59:07.419247+00:00,0.49500054,0.57405212,0.177265,0.38141122,-0.13048279,0.09963,0.09927321428571428,0.09998321785714286,0.10034357142857142,v2_balanced,Continuation Pullback,v2_balanced,0.7977,0.85,0.8365,0.72,0.1942,0.1,range_context,0.4875,Breakout Watch,,High,1.7886383326291522,0.7165612985594821,-0.2304869386288971,0.0001,0.024851544412812898,0.050771910025883285,0.3644,1.0651,0.7451,20,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,close",18,,,,,0.9769,1.6087,2.023888720895071,2.0129557095510697,0.0001,0.0001,Breakeven SL
58,CLUSDT,4h,Continuation,Bullish,Long Build-up,Balanced,Low,win,Breakeven SL,2026-04-28T07:59:54.023104+00:00,2026-04-28T07:59:54.023104+00:00,2026-04-29T02:29:36.654081+00:00,0.56000015,0.67541618,0.9035385,2.34699039,-0.02023268,98.85,97.25509362107142,100.6362951444,102.03981275785713,v2_balanced,Continuation Pullback,v2_balanced,0.8427,1.0,0.8787,0.72,0.1863,0.1,climax_event,1.0,Breakout Watch,,Low,-3.1542557743784743,-0.8679231675284189,0.06141791956422455,0.0,-0.03809322322374964,0.6088974130374912,0.0125,1.4546,0.9915,31,"update,tp1_hit,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",29,,,,,2.2853,0.5781,0.4452955629426218,0.37230684781117057,-0.00020945,-0.00020945,Breakeven SL
64,BIOUSDT,4h,Continuation,Bullish,Expansion,Trending,High,loss,Invalidation,2026-04-28T23:56:54.234221+00:00,2026-04-28T23:56:54.234221+00:00,2026-04-29T04:01:17.120531+00:00,-1.0,-1.2825,-7.61503884,0.0,-8.0596191,0.03623,0.033471071428571426,0.03896133928571428,0.04174785714285714,v2_balanced,Continuation Pullback,v2_balanced,1.0,1.0,0.9137,0.72,0.1779,0.0,mixed_context,0.7904,Breakout Watch,,High,-1.1586512655623633,0.6163193901649833,0.15772612694779403,-9.34e-06,0.013242291400285572,0.6741784712452066,1.0584,0.0,0.0,2,"update,close",1,,,,,1.031,1.031,0.8181818181818181,0.8181818181818181,-9.34e-06,-9.34e-06,Invalidation
67,AXSUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,Medium,win,Target 2,2026-04-29T03:45:58.583931+00:00,2026-04-29T03:45:58.583931+00:00,2026-04-29T04:01:17.120531+00:00,1.535,0.679391,1.35415481,2.19123506,0.0,1.506,1.4927142857142857,1.5202157142857144,1.5325714285714287,v2_balanced,Continuation Pullback,v2_balanced,0.634,0.85,0.8027,0.72,0.1867,0.1,weak_propulsion,0.75,Breakout Watch,,Medium,-0.6744907594765917,0.45216468592118797,1.1227614266037862,-3.689e-05,0.0067378922116103634,0.19600594931867962,0.0,2.4839,1.0,3,"update,tp1_hit,close",1,,,,,1.8488,1.8488,1.4154589371980677,1.4154589371980677,-3.689e-05,-3.689e-05,Target 2
69,API3USDT,1h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-29T05:59:04.139245+00:00,2026-04-29T05:59:04.139245+00:00,2026-04-29T08:24:16.807655+00:00,-1.0,-1.2799,-4.36817333,3.6971831,-6.23742455,0.3976,0.38023214285714285,0.41566257142857144,0.4323357142857143,v2_balanced,Continuation Pullback,v2_balanced,0.9865,0.85,0.9082,0.9,0.1667,0.1,mixed_context,0.7642,Breakout Watch,,High,-1.276245158102687,-1.2391039644683715,0.06807136453278509,-0.00415752,-0.003551747940930078,0.915257187070092,1.4279,0.8464,0.3722,7,"update,update,update,update,update,update,close",6,,,,,0.7722,0.8525,1.1824530772588389,1.155636990730761,-0.00415752,-0.00415752,Invalidation
70,TACUSDT,15m,Continuation,Bullish,Long Build-up,Balanced,High,win,Continuation Trail Stop,2026-04-29T08:29:27.058746+00:00,2026-04-29T08:29:27.058746+00:00,2026-04-29T09:57:52.457415+00:00,0.97566667,0.41426807,2.12249256,3.42170378,-0.65747614,0.014145,0.013837285714285715,0.014465022857142856,0.014760428571428568,v2_balanced,Continuation Pullback,v2_balanced,0.6384,0.85,0.8275,0.72,0.1721,0.0,weak_propulsion,0.65,Breakout Watch,,High,-0.23523023028321552,0.768927294409886,0.01254875299459543,0.00013173,0.019650872208868686,-0.32043215028438954,0.3022,1.5729,0.8388,19,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,tp1_hit,update,close",17,,,,,1.1385,1.0378,0.7143836790673752,0.7129153819801303,0.00013173,0.00013173,Continuation Trail Stop
29,MINAUSDT,24h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-26T11:15:44.936567+00:00,2026-04-26T11:15:44.936567+00:00,2026-04-30T01:57:17.078571+00:00,-1.0,-1.2825,-6.86404673,1.56443618,-8.28686493,0.06456,0.060128571428571434,0.06939025714285715,0.07342285714285715,v2_balanced,Continuation Pullback,v2_balanced,0.9332,1.0,0.8922,0.72,0.1874,0.1,mixed_context,0.8654,Breakout Watch,,High,-0.674490759476587,-0.2158641436042426,0.04965734863763236,-0.00239273,0.3205522739792602,0.7111362753792196,1.2073,0.2279,0.1588,59,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",58,,,,,0.8476,1.0,1.4372410431391665,1.0,-0.00017468,0.0,Invalidation
46,SEIUSDT,24h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-27T01:50:26.808280+00:00,2026-04-27T01:50:26.808280+00:00,2026-04-30T01:57:17.078571+00:00,-1.0,-1.2678,-7.34892281,0.0,-7.95131205,0.06326,0.05861107142857143,0.06832733214285713,0.07255785714285713,v2_balanced,Continuation Pullback,v2_balanced,0.9673,0.85,0.8613,0.72,0.221,0.1,mixed_context,0.8198,Breakout Watch,,High,1.2666009682457744,0.6824017245059353,0.6815753035353176,-9.44e-06,0.07469975116528599,-0.40266542898841684,1.082,0.0,0.0,36,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",35,,,,,0.4593,1.0,1.573340195573855,1.0,-9.44e-06,-0.00013997,Invalidation
68,GALAUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-29T03:56:09.151296+00:00,2026-04-29T03:56:09.151296+00:00,2026-04-30T01:57:17.078571+00:00,-1.0,-0.5144,-3.39180051,0.0,-3.84615385,0.00338,0.0032653571428571428,0.0034934964285714292,0.003609285714285715,v2_balanced,Continuation Pullback,v2_balanced,0.7055,0.85,0.84,0.72,0.1766,0.0,weak_propulsion,0.65,Breakout Watch,,High,-0.5263663521368166,-0.4328575144611112,-0.05851577174398197,0.0001,-0.0025256310947160965,0.3143062190327543,1.134,0.0,0.0,6,"update,update,update,update,update,close",5,,,,,0.0484,1.0,1.6378264310208388,1.0,0.0001,0.0001,Invalidation
71,DOGEUSDT,4h,Continuation,Bullish,Long Build-up,Trending,High,win,Target 2,2026-04-29T07:58:12.459559+00:00,2026-04-29T07:58:12.459559+00:00,2026-04-30T01:57:17.078571+00:00,1.495,1.9173375,3.40545538,2.24997617,0.0,0.10489,0.10250071428571428,0.10725539285714286,0.10966857142857143,v2_balanced,Continuation Pullback,v2_balanced,0.9761,1.0,0.9087,0.72,0.1892,0.0,climax_event,1.0,Breakout Watch,,High,-0.7255435525018264,0.17071734467921865,0.6543313792451768,0.0001,0.001363774228888781,0.8434373152393846,0.0,0.9877,1.0,3,"update,tp1_hit,close",1,,,,,1.505,1.505,1.0,1.0,0.0001,0.0001,Target 2
28,LPTUSDT,24h,Continuation,Bullish,Long Build-up,Trending,High,loss,Invalidation,2026-04-26T10:57:49.482154+00:00,2026-04-26T10:57:49.482154+00:00,2026-04-30T02:36:36.710926+00:00,-1.0,-1.2545,-6.69282511,0.33523632,-6.7264574,2.23,2.08075,2.3926825,2.5284999999999997,v2_balanced,Continuation Pullback,v2_balanced,0.9166,0.85,0.8535,0.72,0.2157,0.1,mixed_context,0.8091,Breakout Watch,,High,-0.6685066772821913,0.6969595891709267,0.9505857436430785,-0.00085708,0.24109476396931018,0.5609321106462067,1.005,0.0501,0.0475,72,"update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,update,close",71,,,,,2.5823,1.0,1.4636610002463661,1.0,-0.00085708,0.0,Invalidation
